invoice_id,invoice_date,vendor_id,vendor_name,currency,line_item_number,item_code,description,quantity,unit_price,line_total
INV00091,2024-11-11,V013,Alpha Logistics,USD,1,ITM0032,Copper Wire - 12 AWG,42,467.54,19636.68
INV00091,2024-11-11,V013,Alpha Logistics,USD,2,ITM0093,Control Valves - Pneumatic,25,383.93,9598.25
INV00091,2024-11-11,V013,Alpha Logistics,USD,3,ITM0064,Cables - Industrial Grade,60,254.39,15263.4
INV00091,2024-11-11,V013,Alpha Logistics,USD,4,ITM0040,Power Supplies - 500W,3,54.12,162.36
INV00091,2024-11-11,V013,Alpha Logistics,USD,5,ITM0051,Cables - Industrial Grade,59,483.68,28537.12
INV00091,2024-11-11,V013,Alpha Logistics,USD,6,ITM0028,Pumps - Centrifugal,46,33.84,1556.64
INV00092,2024-09-10,V010,Delta Electronics,GBP,1,ITM0084,Power Supplies - 500W,37,272.98,10100.26
INV00092,2024-09-10,V010,Delta Electronics,GBP,2,ITM0014,Fasteners - Stainless Steel,18,442.4,7963.2
INV00092,2024-09-10,V010,Delta Electronics,GBP,3,ITM0094,Filter Elements - HEPA,98,207.59,20343.82
INV00092,2024-09-10,V010,Delta Electronics,GBP,4,ITM0006,Lubricants - Synthetic,7,289.44,2026.08
INV00092,2024-09-10,V010,Delta Electronics,GBP,5,ITM0025,Filter Elements - HEPA,71,151.41,10750.11
INV00092,2024-09-10,V010,Delta Electronics,GBP,6,ITM0050,Cables - Industrial Grade,58,384.56,22304.48
INV00092,2024-09-10,V010,Delta Electronics,GBP,7,ITM0036,Gearboxes - Planetary,88,309.41,27228.08
INV00093,2024-02-19,V005,Pacific Trading Co,GBP,1,ITM0048,Control Valves - Pneumatic,72,470.08,33845.76
INV00093,2024-02-19,V005,Pacific Trading Co,GBP,2,ITM0097,Rubber Gaskets - High Temp,26,305.21,7935.46
INV00093,2024-02-19,V005,Pacific Trading Co,GBP,3,ITM0052,Cables - Industrial Grade,6,32.2,193.2
INV00093,2024-02-19,V005,Pacific Trading Co,GBP,4,ITM0018,Control Valves - Pneumatic,61,264.47,16132.67
INV00093,2024-02-19,V005,Pacific Trading Co,GBP,5,ITM0020,Gearboxes - Planetary,66,78.49,5180.34
INV00093,2024-02-19,V005,Pacific Trading Co,GBP,6,ITM0079,Control Valves - Pneumatic,21,202.55,4253.55
INV00094,2024-06-02,V020,Kappa Industries,EUR,1,ITM0044,Cables - Industrial Grade,66,270.85,17876.1
INV00094,2024-06-02,V020,Kappa Industries,EUR,2,ITM0091,Pumps - Centrifugal,39,242.7,9465.3
INV00094,2024-06-02,V020,Kappa Industries,EUR,3,ITM0003,Filter Elements - HEPA,43,340.17,14627.31
INV00094,2024-06-02,V020,Kappa Industries,EUR,4,ITM0054,Pumps - Centrifugal,40,400.41,16016.4
INV00094,2024-06-02,V020,Kappa Industries,EUR,5,ITM0093,Industrial Bearings - Heavy Duty,77,242.55,18676.35
INV00094,2024-06-02,V020,Kappa Industries,EUR,6,ITM0084,Pumps - Centrifugal,74,121.5,8991.0
INV00094,2024-06-02,V020,Kappa Industries,EUR,7,ITM0007,Pumps - Centrifugal,62,93.55,5800.1
INV00095,2024-07-13,V020,Kappa Industries,GBP,1,ITM0088,Plastic Housings - ABS,5,290.56,1452.8
INV00095,2024-07-13,V020,Kappa Industries,GBP,2,ITM0090,Hydraulic Fittings - Standard,25,19.28,482.0
INV00095,2024-07-13,V020,Kappa Industries,GBP,3,ITM0041,Fasteners - Stainless Steel,20,212.35,4247.0
INV00095,2024-07-13,V020,Kappa Industries,GBP,4,ITM0027,Fasteners - Stainless Steel,65,389.74,25333.1
INV00096,2024-02-01,V016,Epsilon Motors,EUR,1,ITM0067,Aluminum Extrusions - Custom,72,169.27,12187.44
INV00096,2024-02-01,V016,Epsilon Motors,EUR,2,ITM0085,Power Supplies - 500W,68,194.64,13235.52
INV00096,2024-02-01,V016,Epsilon Motors,EUR,3,ITM0023,Insulation Material - Thermal,69,177.74,12264.06
INV00096,2024-02-01,V016,Epsilon Motors,EUR,4,ITM0046,Precision Motors - DC 24V,79,247.25,19532.75
INV00097,2024-05-22,V008,Atlas Manufacturing,EUR,1,ITM0039,Plastic Housings - ABS,39,387.88,15127.32
INV00097,2024-05-22,V008,Atlas Manufacturing,EUR,2,ITM0091,Aluminum Extrusions - Custom,89,355.44,31634.16
INV00097,2024-05-22,V008,Atlas Manufacturing,EUR,3,ITM0041,Power Supplies - 500W,45,284.64,12808.8
INV00097,2024-05-22,V008,Atlas Manufacturing,EUR,4,ITM0093,Precision Motors - DC 24V,37,69.72,2579.64
INV00097,2024-05-22,V008,Atlas Manufacturing,EUR,5,ITM0087,Seals - Mechanical,49,448.92,21997.08
INV00097,2024-05-22,V008,Atlas Manufacturing,EUR,6,ITM0051,Filter Elements - HEPA,99,404.26,40021.74
INV00097,2024-05-22,V008,Atlas Manufacturing,EUR,7,ITM0038,Steel Sheets - Grade A,37,478.1,17689.7
INV00098,2024-06-26,V003,TechParts Ltd,EUR,1,ITM0084,Precision Motors - DC 24V,96,244.75,23496.0
INV00098,2024-06-26,V003,TechParts Ltd,EUR,2,ITM0026,Seals - Mechanical,35,467.18,16351.3
INV00098,2024-06-26,V003,TechParts Ltd,EUR,3,ITM0090,Precision Motors - DC 24V,18,63.52,1143.36
INV00098,2024-06-26,V003,TechParts Ltd,EUR,4,ITM0095,Pumps - Centrifugal,31,128.8,3992.8
INV00098,2024-06-26,V003,TechParts Ltd,EUR,5,ITM0086,Cables - Industrial Grade,29,322.59,9355.11
INV00098,2024-06-26,V003,TechParts Ltd,EUR,6,ITM0007,Hydraulic Fittings - Standard,53,171.84,9107.52
INV00099,2024-02-21,V016,Epsilon Motors,USD,1,ITM0001,Seals - Mechanical,21,209.38,4396.98
INV00099,2024-02-21,V016,Epsilon Motors,USD,2,ITM0061,Power Supplies - 500W,84,107.73,9049.32
INV00099,2024-02-21,V016,Epsilon Motors,USD,3,ITM0037,Control Valves - Pneumatic,37,326.49,12080.13
INV00099,2024-02-21,V016,Epsilon Motors,USD,4,ITM0099,Electronic Components - PCB,84,291.33,24471.72
INV00100,2024-01-20,V018,Theta Instruments,USD,1,ITM0054,Copper Wire - 12 AWG,5,498.61,2493.05
INV00100,2024-01-20,V018,Theta Instruments,USD,2,ITM0051,Power Supplies - 500W,24,468.94,11254.56
INV00100,2024-01-20,V018,Theta Instruments,USD,3,ITM0038,Steel Sheets - Grade A,2,156.21,312.42
INV00100,2024-01-20,V018,Theta Instruments,USD,4,ITM0078,Hydraulic Fittings - Standard,43,149.44,6425.92
INV00101,2024-09-25,V018,Theta Instruments,USD,1,ITM0018,Cables - Industrial Grade,60,143.69,8621.4
INV00101,2024-09-25,V018,Theta Instruments,USD,2,ITM0015,Control Valves - Pneumatic,21,368.25,7733.25
INV00101,2024-09-25,V018,Theta Instruments,USD,3,ITM0083,Precision Motors - DC 24V,92,101.24,9314.08
INV00101,2024-09-25,V018,Theta Instruments,USD,4,ITM0095,Control Valves - Pneumatic,38,288.21,10951.98
INV00101,2024-09-25,V018,Theta Instruments,USD,5,ITM0097,Aluminum Extrusions - Custom,23,309.37,7115.51
INV00101,2024-09-25,V018,Theta Instruments,USD,6,ITM0082,Lubricants - Synthetic,55,262.49,14436.95
INV00102,2024-07-24,V003,TechParts Ltd,EUR,1,ITM0024,Rubber Gaskets - High Temp,62,168.56,10450.72
INV00102,2024-07-24,V003,TechParts Ltd,EUR,2,ITM0032,Industrial Bearings - Heavy Duty,34,197.95,6730.3
INV00102,2024-07-24,V003,TechParts Ltd,EUR,3,ITM0058,Precision Motors - DC 24V,43,157.95,6791.85
INV00103,2024-01-06,V019,Iota Supplies,USD,1,ITM0084,Filter Elements - HEPA,89,125.79,11195.31
INV00103,2024-01-06,V019,Iota Supplies,USD,2,ITM0086,Hydraulic Fittings - Standard,60,160.34,9620.4
INV00103,2024-01-06,V019,Iota Supplies,USD,3,ITM0052,Cables - Industrial Grade,91,387.22,35237.02
INV00103,2024-01-06,V019,Iota Supplies,USD,4,ITM0089,Hydraulic Fittings - Standard,82,458.9,37629.8
INV00103,2024-01-06,V019,Iota Supplies,USD,5,ITM0038,Filter Elements - HEPA,79,118.22,9339.38
INV00104,2024-09-01,V005,Pacific Trading Co,EUR,1,ITM0059,Gearboxes - Planetary,48,213.76,10260.48
INV00104,2024-09-01,V005,Pacific Trading Co,EUR,2,ITM0071,Power Supplies - 500W,97,273.38,26517.86
INV00104,2024-09-01,V005,Pacific Trading Co,EUR,3,ITM0086,Aluminum Extrusions - Custom,98,131.26,12863.48
INV00104,2024-09-01,V005,Pacific Trading Co,EUR,4,ITM0097,Gearboxes - Planetary,11,267.5,2942.5
INV00105,2024-12-26,V017,Zeta Packaging,CAD,1,ITM0010,Pumps - Centrifugal,15,40.26,603.9
INV00105,2024-12-26,V017,Zeta Packaging,CAD,2,ITM0071,Cables - Industrial Grade,26,290.62,7556.12
INV00105,2024-12-26,V017,Zeta Packaging,CAD,3,ITM0020,Copper Wire - 12 AWG,42,428.7,18005.4
INV00105,2024-12-26,V017,Zeta Packaging,CAD,4,ITM0057,Hydraulic Fittings - Standard,88,110.65,9737.2
INV00105,2024-12-26,V017,Zeta Packaging,CAD,5,ITM0075,Power Supplies - 500W,12,450.46,5405.52
INV00106,2024-01-29,V015,Gamma Textiles,USD,1,ITM0017,Cables - Industrial Grade,54,233.83,12626.82
INV00106,2024-01-29,V015,Gamma Textiles,USD,2,ITM0008,Seals - Mechanical,60,339.66,20379.6
INV00106,2024-01-29,V015,Gamma Textiles,USD,3,ITM0040,Industrial Bearings - Heavy Duty,51,134.68,6868.68
INV00106,2024-01-29,V015,Gamma Textiles,USD,4,ITM0001,Aluminum Extrusions - Custom,75,45.78,3433.5
INV00106,2024-01-29,V015,Gamma Textiles,USD,5,ITM0055,Filter Elements - HEPA,90,41.24,3711.6
INV00106,2024-01-29,V015,Gamma Textiles,USD,6,ITM0008,Electronic Components - PCB,61,25.55,1558.55
INV00107,2024-04-02,V014,Beta Polymers Inc,EUR,1,ITM0099,Fasteners - Stainless Steel,48,496.5,23832.0
INV00107,2024-04-02,V014,Beta Polymers Inc,EUR,2,ITM0049,Insulation Material - Thermal,49,194.07,9509.43
INV00107,2024-04-02,V014,Beta Polymers Inc,EUR,3,ITM0088,Seals - Mechanical,18,330.23,5944.14
INV00107,2024-04-02,V014,Beta Polymers Inc,EUR,4,ITM0045,Hydraulic Fittings - Standard,23,496.49,11419.27
INV00108,2024-09-27,V013,Alpha Logistics,GBP,1,ITM0094,Plastic Housings - ABS,1,380.53,380.53
INV00108,2024-09-27,V013,Alpha Logistics,GBP,2,ITM0039,Insulation Material - Thermal,87,362.36,31525.32
INV00108,2024-09-27,V013,Alpha Logistics,GBP,3,ITM0055,Seals - Mechanical,49,413.45,20259.05
INV00108,2024-09-27,V013,Alpha Logistics,GBP,4,ITM0032,Insulation Material - Thermal,45,86.01,3870.45
INV00109,2024-02-27,V007,Nordic Parts AB,USD,1,ITM0085,Fasteners - Stainless Steel,79,385.37,30444.23
INV00109,2024-02-27,V007,Nordic Parts AB,USD,2,ITM0003,Plastic Housings - ABS,27,42.97,1160.19
INV00109,2024-02-27,V007,Nordic Parts AB,USD,3,ITM0077,Steel Sheets - Grade A,58,302.91,17568.78
INV00110,2024-05-05,V002,Global Materials Corp,USD,1,ITM0052,Insulation Material - Thermal,30,274.48,8234.4
INV00110,2024-05-05,V002,Global Materials Corp,USD,2,ITM0097,Steel Sheets - Grade A,18,256.91,4624.38
INV00110,2024-05-05,V002,Global Materials Corp,USD,3,ITM0038,Plastic Housings - ABS,94,292.29,27475.26
INV00111,2024-11-02,V019,Iota Supplies,USD,1,ITM0031,Sensor Modules - Temperature,19,492.99,9366.81
INV00111,2024-11-02,V019,Iota Supplies,USD,2,ITM0067,Plastic Housings - ABS,53,157.25,8334.25
INV00111,2024-11-02,V019,Iota Supplies,USD,3,ITM0008,Seals - Mechanical,76,441.06,33520.56
INV00111,2024-11-02,V019,Iota Supplies,USD,4,ITM0023,Fasteners - Stainless Steel,72,252.85,18205.2
INV00111,2024-11-02,V019,Iota Supplies,USD,5,ITM0045,Lubricants - Synthetic,68,166.18,11300.24
INV00112,2024-07-28,V014,Beta Polymers Inc,USD,1,ITM0039,Lubricants - Synthetic,24,379.66,9111.84
INV00112,2024-07-28,V014,Beta Polymers Inc,USD,2,ITM0061,Plastic Housings - ABS,29,157.36,4563.44
INV00112,2024-07-28,V014,Beta Polymers Inc,USD,3,ITM0091,Rubber Gaskets - High Temp,60,458.22,27493.2
INV00112,2024-07-28,V014,Beta Polymers Inc,USD,4,ITM0072,Fasteners - Stainless Steel,54,283.07,15285.78
INV00113,2024-07-17,V005,Pacific Trading Co,CAD,1,ITM0033,Aluminum Extrusions - Custom,43,326.89,14056.27
INV00113,2024-07-17,V005,Pacific Trading Co,CAD,2,ITM0058,Filter Elements - HEPA,12,272.46,3269.52
INV00113,2024-07-17,V005,Pacific Trading Co,CAD,3,ITM0025,Steel Sheets - Grade A,35,194.81,6818.35
INV00113,2024-07-17,V005,Pacific Trading Co,CAD,4,ITM0078,Gearboxes - Planetary,6,438.07,2628.42
INV00114,2024-10-27,V007,Nordic Parts AB,JPY,1,ITM0028,Power Supplies - 500W,27,436.04,11773.08
INV00114,2024-10-27,V007,Nordic Parts AB,JPY,2,ITM0043,Sensor Modules - Temperature,2,113.79,227.58
INV00114,2024-10-27,V007,Nordic Parts AB,JPY,3,ITM0025,Hydraulic Fittings - Standard,96,499.79,47979.84
INV00114,2024-10-27,V007,Nordic Parts AB,JPY,4,ITM0062,Plastic Housings - ABS,90,306.16,27554.4
INV00114,2024-10-27,V007,Nordic Parts AB,JPY,5,ITM0027,Lubricants - Synthetic,31,280.52,8696.12
INV00114,2024-10-27,V007,Nordic Parts AB,JPY,6,ITM0100,Sensor Modules - Temperature,49,238.46,11684.54
INV00114,2024-10-27,V007,Nordic Parts AB,JPY,7,ITM0084,Filter Elements - HEPA,40,138.17,5526.8
INV00115,2024-09-11,V017,Zeta Packaging,EUR,1,ITM0013,Power Supplies - 500W,98,421.47,41304.06
INV00115,2024-09-11,V017,Zeta Packaging,EUR,2,ITM0027,Filter Elements - HEPA,41,212.83,8726.03
INV00115,2024-09-11,V017,Zeta Packaging,EUR,3,ITM0073,Plastic Housings - ABS,95,81.5,7742.5
INV00115,2024-09-11,V017,Zeta Packaging,EUR,4,ITM0034,Seals - Mechanical,75,293.78,22033.5
INV00115,2024-09-11,V017,Zeta Packaging,EUR,5,ITM0054,Sensor Modules - Temperature,20,106.13,2122.6
INV00115,2024-09-11,V017,Zeta Packaging,EUR,6,ITM0030,Lubricants - Synthetic,73,418.35,30539.55
INV00116,2024-10-08,V016,Epsilon Motors,JPY,1,ITM0033,Power Supplies - 500W,93,324.43,30171.99
INV00116,2024-10-08,V016,Epsilon Motors,JPY,2,ITM0063,Insulation Material - Thermal,22,369.06,8119.32
INV00116,2024-10-08,V016,Epsilon Motors,JPY,3,ITM0046,Copper Wire - 12 AWG,18,362.95,6533.1
INV00116,2024-10-08,V016,Epsilon Motors,JPY,4,ITM0063,Copper Wire - 12 AWG,70,495.26,34668.2
INV00116,2024-10-08,V016,Epsilon Motors,JPY,5,ITM0008,Cables - Industrial Grade,5,421.14,2105.7
INV00117,2024-12-08,V003,TechParts Ltd,JPY,1,ITM0098,Industrial Bearings - Heavy Duty,53,77.37,4100.61
INV00117,2024-12-08,V003,TechParts Ltd,JPY,2,ITM0081,Plastic Housings - ABS,9,356.51,3208.59
INV00117,2024-12-08,V003,TechParts Ltd,JPY,3,ITM0002,Aluminum Extrusions - Custom,65,233.44,15173.6
INV00118,2024-11-12,V002,Global Materials Corp,USD,1,ITM0062,Power Supplies - 500W,3,13.24,39.72
INV00118,2024-11-12,V002,Global Materials Corp,USD,2,ITM0071,Fasteners - Stainless Steel,2,18.2,36.4
INV00118,2024-11-12,V002,Global Materials Corp,USD,3,ITM0093,Precision Motors - DC 24V,69,488.96,33738.24
INV00118,2024-11-12,V002,Global Materials Corp,USD,4,ITM0003,Cables - Industrial Grade,90,340.28,30625.2
INV00118,2024-11-12,V002,Global Materials Corp,USD,5,ITM0023,Hydraulic Fittings - Standard,13,266.95,3470.35
INV00118,2024-11-12,V002,Global Materials Corp,USD,6,ITM0031,Aluminum Extrusions - Custom,80,267.96,21436.8
INV00118,2024-11-12,V002,Global Materials Corp,USD,7,ITM0046,Precision Motors - DC 24V,51,48.72,2484.72
INV00119,2024-08-23,V013,Alpha Logistics,JPY,1,ITM0032,Plastic Housings - ABS,39,345.18,13462.02
INV00119,2024-08-23,V013,Alpha Logistics,JPY,2,ITM0011,Steel Sheets - Grade A,12,208.59,2503.08
INV00119,2024-08-23,V013,Alpha Logistics,JPY,3,ITM0049,Seals - Mechanical,61,37.5,2287.5
INV00119,2024-08-23,V013,Alpha Logistics,JPY,4,ITM0002,Copper Wire - 12 AWG,11,254.93,2804.23
INV00119,2024-08-23,V013,Alpha Logistics,JPY,5,ITM0056,Control Valves - Pneumatic,73,488.89,35688.97
INV00119,2024-08-23,V013,Alpha Logistics,JPY,6,ITM0013,Cables - Industrial Grade,6,122.59,735.54
INV00119,2024-08-23,V013,Alpha Logistics,JPY,7,ITM0089,Pumps - Centrifugal,61,142.84,8713.24
INV00120,2024-12-16,V003,TechParts Ltd,EUR,1,ITM0070,Pumps - Centrifugal,85,26.12,2220.2
INV00120,2024-12-16,V003,TechParts Ltd,EUR,2,ITM0041,Industrial Bearings - Heavy Duty,27,297.65,8036.55
INV00120,2024-12-16,V003,TechParts Ltd,EUR,3,ITM0097,Lubricants - Synthetic,10,156.65,1566.5
INV00120,2024-12-16,V003,TechParts Ltd,EUR,4,ITM0073,Plastic Housings - ABS,73,418.98,30585.54
INV00120,2024-12-16,V003,TechParts Ltd,EUR,5,ITM0050,Seals - Mechanical,43,198.08,8517.44
INV00121,2024-12-18,V005,Pacific Trading Co,JPY,1,ITM0065,Filter Elements - HEPA,7,57.87,405.09
INV00121,2024-12-18,V005,Pacific Trading Co,JPY,2,ITM0030,Electronic Components - PCB,44,306.53,13487.32
INV00121,2024-12-18,V005,Pacific Trading Co,JPY,3,ITM0079,Gearboxes - Planetary,51,484.77,24723.27
INV00122,2024-01-16,V011,Omega Chemicals,JPY,1,ITM0058,Power Supplies - 500W,30,184.35,5530.5
INV00122,2024-01-16,V011,Omega Chemicals,JPY,2,ITM0049,Fasteners - Stainless Steel,24,343.05,8233.2
INV00122,2024-01-16,V011,Omega Chemicals,JPY,3,ITM0085,Lubricants - Synthetic,11,388.36,4271.96
INV00122,2024-01-16,V011,Omega Chemicals,JPY,4,ITM0038,Plastic Housings - ABS,92,46.02,4233.84
INV00122,2024-01-16,V011,Omega Chemicals,JPY,5,ITM0035,Rubber Gaskets - High Temp,49,358.72,17577.28
INV00123,2024-07-18,V005,Pacific Trading Co,USD,1,ITM0047,Hydraulic Fittings - Standard,12,12.55,150.6
INV00123,2024-07-18,V005,Pacific Trading Co,USD,2,ITM0040,Insulation Material - Thermal,47,383.06,18003.82
INV00123,2024-07-18,V005,Pacific Trading Co,USD,3,ITM0014,Rubber Gaskets - High Temp,12,101.82,1221.84
INV00123,2024-07-18,V005,Pacific Trading Co,USD,4,ITM0058,Seals - Mechanical,72,261.1,18799.2
INV00123,2024-07-18,V005,Pacific Trading Co,USD,5,ITM0014,Industrial Bearings - Heavy Duty,12,183.42,2201.04
INV00124,2024-11-01,V003,TechParts Ltd,USD,1,ITM0042,Lubricants - Synthetic,2,153.01,306.02
INV00124,2024-11-01,V003,TechParts Ltd,USD,2,ITM0050,Electronic Components - PCB,93,451.56,41995.08
INV00124,2024-11-01,V003,TechParts Ltd,USD,3,ITM0032,Pumps - Centrifugal,67,93.1,6237.7
INV00124,2024-11-01,V003,TechParts Ltd,USD,4,ITM0049,Copper Wire - 12 AWG,18,141.77,2551.86
INV00124,2024-11-01,V003,TechParts Ltd,USD,5,ITM0035,Power Supplies - 500W,19,41.0,779.0
INV00124,2024-11-01,V003,TechParts Ltd,USD,6,ITM0056,Precision Motors - DC 24V,54,156.88,8471.52
INV00124,2024-11-01,V003,TechParts Ltd,USD,7,ITM0010,Filter Elements - HEPA,33,472.67,15598.11
INV00125,2024-10-31,V016,Epsilon Motors,USD,1,ITM0026,Insulation Material - Thermal,14,76.39,1069.46
INV00125,2024-10-31,V016,Epsilon Motors,USD,2,ITM0001,Lubricants - Synthetic,43,422.39,18162.77
INV00125,2024-10-31,V016,Epsilon Motors,USD,3,ITM0049,Control Valves - Pneumatic,57,174.02,9919.14
INV00125,2024-10-31,V016,Epsilon Motors,USD,4,ITM0084,Gearboxes - Planetary,18,157.21,2829.78
INV00125,2024-10-31,V016,Epsilon Motors,USD,5,ITM0078,Aluminum Extrusions - Custom,62,163.95,10164.9
INV00125,2024-10-31,V016,Epsilon Motors,USD,6,ITM0051,Control Valves - Pneumatic,38,370.09,14063.42
INV00125,2024-10-31,V016,Epsilon Motors,USD,7,ITM0082,Power Supplies - 500W,74,393.17,29094.58
INV00126,2024-07-11,V011,Omega Chemicals,EUR,1,ITM0051,Filter Elements - HEPA,15,466.71,7000.65
INV00126,2024-07-11,V011,Omega Chemicals,EUR,2,ITM0026,Pumps - Centrifugal,70,98.16,6871.2
INV00126,2024-07-11,V011,Omega Chemicals,EUR,3,ITM0099,Seals - Mechanical,4,476.97,1907.88
INV00126,2024-07-11,V011,Omega Chemicals,EUR,4,ITM0060,Aluminum Extrusions - Custom,57,400.87,22849.59
INV00126,2024-07-11,V011,Omega Chemicals,EUR,5,ITM0089,Electronic Components - PCB,53,339.76,18007.28
INV00127,2024-11-20,V005,Pacific Trading Co,JPY,1,ITM0031,Precision Motors - DC 24V,85,85.53,7270.05
INV00127,2024-11-20,V005,Pacific Trading Co,JPY,2,ITM0055,Lubricants - Synthetic,10,230.04,2300.4
INV00127,2024-11-20,V005,Pacific Trading Co,JPY,3,ITM0077,Power Supplies - 500W,75,206.39,15479.25
INV00127,2024-11-20,V005,Pacific Trading Co,JPY,4,ITM0065,Fasteners - Stainless Steel,70,28.01,1960.7
INV00127,2024-11-20,V005,Pacific Trading Co,JPY,5,ITM0047,Seals - Mechanical,77,322.71,24848.67
INV00128,2024-02-25,V003,TechParts Ltd,JPY,1,ITM0085,Filter Elements - HEPA,22,327.03,7194.66
INV00128,2024-02-25,V003,TechParts Ltd,JPY,2,ITM0006,Pumps - Centrifugal,83,341.96,28382.68
INV00128,2024-02-25,V003,TechParts Ltd,JPY,3,ITM0052,Control Valves - Pneumatic,56,61.91,3466.96
INV00128,2024-02-25,V003,TechParts Ltd,JPY,4,ITM0013,Precision Motors - DC 24V,29,260.23,7546.67
INV00129,2024-10-12,V017,Zeta Packaging,USD,1,ITM0089,Pumps - Centrifugal,29,228.43,6624.47
INV00129,2024-10-12,V017,Zeta Packaging,USD,2,ITM0051,Insulation Material - Thermal,99,342.98,33955.02
INV00129,2024-10-12,V017,Zeta Packaging,USD,3,ITM0089,Cables - Industrial Grade,20,179.03,3580.6
INV00129,2024-10-12,V017,Zeta Packaging,USD,4,ITM0004,Power Supplies - 500W,14,154.76,2166.64
INV00129,2024-10-12,V017,Zeta Packaging,USD,5,ITM0011,Hydraulic Fittings - Standard,94,79.42,7465.48
INV00129,2024-10-12,V017,Zeta Packaging,USD,6,ITM0040,Control Valves - Pneumatic,59,394.29,23263.11
INV00129,2024-10-12,V017,Zeta Packaging,USD,7,ITM0067,Power Supplies - 500W,45,243.32,10949.4
INV00130,2024-12-22,V015,Gamma Textiles,EUR,1,ITM0041,Electronic Components - PCB,39,31.89,1243.71
INV00130,2024-12-22,V015,Gamma Textiles,EUR,2,ITM0091,Hydraulic Fittings - Standard,3,426.1,1278.3
INV00130,2024-12-22,V015,Gamma Textiles,EUR,3,ITM0083,Hydraulic Fittings - Standard,87,402.02,34975.74
INV00130,2024-12-22,V015,Gamma Textiles,EUR,4,ITM0095,Plastic Housings - ABS,67,95.48,6397.16
INV00130,2024-12-22,V015,Gamma Textiles,EUR,5,ITM0021,Control Valves - Pneumatic,72,218.92,15762.24
INV00130,2024-12-22,V015,Gamma Textiles,EUR,6,ITM0060,Plastic Housings - ABS,52,318.58,16566.16
INV00131,2024-11-23,V006,Euro Components SA,EUR,1,ITM0051,Industrial Bearings - Heavy Duty,95,310.91,29536.45
INV00131,2024-11-23,V006,Euro Components SA,EUR,2,ITM0026,Insulation Material - Thermal,76,220.48,16756.48
INV00131,2024-11-23,V006,Euro Components SA,EUR,3,ITM0001,Aluminum Extrusions - Custom,27,146.39,3952.53
INV00131,2024-11-23,V006,Euro Components SA,EUR,4,ITM0091,Electronic Components - PCB,74,59.86,4429.64
INV00131,2024-11-23,V006,Euro Components SA,EUR,5,ITM0069,Copper Wire - 12 AWG,47,169.73,7977.31
INV00131,2024-11-23,V006,Euro Components SA,EUR,6,ITM0059,Hydraulic Fittings - Standard,34,338.64,11513.76
INV00132,2024-09-27,V016,Epsilon Motors,USD,1,ITM0077,Lubricants - Synthetic,79,202.35,15985.65
INV00132,2024-09-27,V016,Epsilon Motors,USD,2,ITM0015,Filter Elements - HEPA,46,424.3,19517.8
INV00132,2024-09-27,V016,Epsilon Motors,USD,3,ITM0080,Copper Wire - 12 AWG,87,355.93,30965.91
INV00132,2024-09-27,V016,Epsilon Motors,USD,4,ITM0039,Gearboxes - Planetary,76,51.53,3916.28
INV00132,2024-09-27,V016,Epsilon Motors,USD,5,ITM0018,Control Valves - Pneumatic,16,126.9,2030.4
INV00133,2024-04-03,V004,Industrial Solutions GmbH,USD,1,ITM0089,Rubber Gaskets - High Temp,66,200.35,13223.1
INV00133,2024-04-03,V004,Industrial Solutions GmbH,USD,2,ITM0077,Rubber Gaskets - High Temp,74,198.02,14653.48
INV00133,2024-04-03,V004,Industrial Solutions GmbH,USD,3,ITM0024,Power Supplies - 500W,82,273.32,22412.24
INV00133,2024-04-03,V004,Industrial Solutions GmbH,USD,4,ITM0083,Copper Wire - 12 AWG,72,91.76,6606.72
INV00133,2024-04-03,V004,Industrial Solutions GmbH,USD,5,ITM0037,Rubber Gaskets - High Temp,24,164.14,3939.36
INV00134,2024-11-13,V015,Gamma Textiles,USD,1,ITM0046,Industrial Bearings - Heavy Duty,63,76.9,4844.7
INV00134,2024-11-13,V015,Gamma Textiles,USD,2,ITM0050,Seals - Mechanical,65,330.0,21450.0
INV00134,2024-11-13,V015,Gamma Textiles,USD,3,ITM0053,Power Supplies - 500W,54,357.97,19330.38
INV00135,2024-09-07,V015,Gamma Textiles,CAD,1,ITM0011,Pumps - Centrifugal,4,399.98,1599.92
INV00135,2024-09-07,V015,Gamma Textiles,CAD,2,ITM0029,Sensor Modules - Temperature,5,144.68,723.4
INV00135,2024-09-07,V015,Gamma Textiles,CAD,3,ITM0069,Sensor Modules - Temperature,22,392.56,8636.32
INV00135,2024-09-07,V015,Gamma Textiles,CAD,4,ITM0073,Power Supplies - 500W,71,260.29,18480.59
INV00136,2024-02-28,V019,Iota Supplies,USD,1,ITM0100,Seals - Mechanical,47,275.6,12953.2
INV00136,2024-02-28,V019,Iota Supplies,USD,2,ITM0097,Steel Sheets - Grade A,98,362.3,35505.4
INV00136,2024-02-28,V019,Iota Supplies,USD,3,ITM0070,Aluminum Extrusions - Custom,55,60.18,3309.9
INV00136,2024-02-28,V019,Iota Supplies,USD,4,ITM0084,Plastic Housings - ABS,39,438.66,17107.74
INV00136,2024-02-28,V019,Iota Supplies,USD,5,ITM0005,Insulation Material - Thermal,34,180.8,6147.2
INV00137,2024-08-12,V003,TechParts Ltd,EUR,1,ITM0100,Plastic Housings - ABS,27,407.24,10995.48
